NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
63;Resol. de denegación de abono trimest. (fuera plazo) PRÓRROGA Cuarto abono;0;Resol. denegación abono trimest. (fuera plazo) PRÓRROGA Cuarto abono
63;Resolución de denegación de abono trimestral (fuera plazo) Cuarto abono;0;Resol. denegación abono trimestral (fuera plazo) Cuarto abono
63;Resol. de denegación de abono trimest. (fuera plazo) PRÓRROGA Quinto abono;0;Resol. denegación abono trimest. (fuera plazo) PRÓRROGA Quinto abono
63;Resol. de denegación de abono trimest. (defecto de forma) PRÓRROGA Primer abono;0;Resol. denegación abono trimest. (defecto forma) PRÓRROGA Primer abono
63;Resolución de denegación de abono trimestral (fuera plazo) Tercer abono;0;Resol. denegación abono trimestral (fuera plazo) Tercer abono
63;Resolución de denegación de abono trimestral (fuera plazo) Segundo abono;0;Resol. denegación abono trimestral (fuera plazo) Segundo abono
63;Resolución de denegación de abono trimestral (fuera plazo) Quinto abono;0;Resol. denegación abono trimestral (fuera plazo) Quinto abono
63;Resolución de denegación de abono trimestral (defecto de forma) Segundo abono;0;Resol. denegación abono trimestral (defecto forma) Segundo abono
63;Resol. de denegación de abono trimest. (fuera plazo) PRÓRROGA Primer abono;0;Resol. denegación abono trimest. (fuera plazo) PRÓRROGA Primer abono
63;Resol. de denegación de abono trimest. (defecto de forma) PRÓRROGA Quinto abono;0;Resol. denegación abono trimest. (defecto forma) PRÓRROGA Quinto abono
62;Propuesta de denegación de abono trimestral (defecto de forma) Segundo abono;0;Prop. denegación abono trimestral (defecto forma) Segundo abono
62;Prop. de denegación de abono trimest. (fuera plazo) PRÓRROGA Segundo abono;0;Prop. denegación abono trimest. (fuera plazo) PRÓRROGA Segundo abono
62;Propuesta de denegación de abono trimestral (fuera plazo) Primer abono;0;Prop. denegación abono trimestral (fuera plazo) Primer abono
62;Propuesta de denegación de abono trimestral (fuera plazo) Segundo abono;0;Prop. denegación abono trimestral (fuera plazo) Segundo abono
62;Propuesta de denegación de abono trimestral (fuera plazo) Cuarto abono;0;Prop. denegación abono trimestral (fuera plazo) Cuarto abono
62;Propuesta de denegación de abono trimestral (fuera plazo) Quinto abono;0;Prop. denegación abono trimestral (fuera plazo) Quinto abono
62;Prop. de denegación de abono trimest. (defecto de forma) PRÓRROGA Cuarto abono;0;Prop. denegación abono trimest. (defecto forma) PRÓRROGA Cuarto abono
62;Prop. de denegación de abono trimest. (defecto de forma) PRÓRROGA Primer abono;0;Prop. denegación abono trimest. (defecto forma) PRÓRROGA Primer abono
62;Prop. de denegación de abono trimest. (defecto de forma) PRÓRROGA Quinto abono;0;Prop. denegación abono trimest. (defecto forma) PRÓRROGA Quinto abono
62;Propuesta de denegación de abono trimestral (defecto de forma) Tercer abono;0;Prop. denegación abono trimestral (defecto forma) Tercer abono
62;Prop. de denegación de abono trimest. (fuera plazo) PRÓRROGA Cuarto abono;0;Prop. denegación abono trimest. (fuera plazo) PRÓRROGA Cuarto abono
62;Propuesta de denegación de abono trimestral (defecto de forma) Cuarto abono;0;Prop. denegación abono trimestral (defecto forma) Cuarto abono
62;Prop. de denegación de abono trimest. (fuera plazo) PRÓRROGA Tercer abono;0;Prop. denegación abono trimest. (fuera plazo) PRÓRROGA Tercer abono
62;Propuesta de denegación de abono trimestral (defecto de forma) Primer abono;0;Prop. denegación abono trimestral (defecto forma) Primer abono
62;Propuesta de denegación de abono trimestral (fuera plazo) Tercer abono;0;Prop. denegación abono trimestral (fuera plazo) Tercer abono
62;Propuesta de denegación de abono trimestral (defecto de forma) Quinto abono;0;Prop. denegación abono trimestral (defecto forma) Quinto abono
62;Prop. de denegación de abono trimest. (fuera plazo) PRÓRROGA Primer abono;0;Prop. denegación abono trimest. (fuera plazo) PRÓRROGA Primer abono
62;Prop. de denegación de abono trimest. (fuera plazo) PRÓRROGA Quinto abono;0;Prop. denegación abono trimest. (fuera plazo) PRÓRROGA Quinto abono
62;Prop. de denegación de abono trimest. (defecto de forma) PRÓRROGA Segundo abono;0;Prop. denegación abono trimest. (defecto forma) PRÓRROGA Segundo abono
62;Prop. de denegación de abono trimest. (defecto de forma) PRÓRROGA Tercer abono;0;Prop. denegación abono trimest. (defecto forma) PRÓRROGA Tercer abono
61;Solicitud de Abono Primer Periodo;0;Sol. Abo. Primer Periodo
61;Solicitud de Abono PRÓRROGA Cuarto Periodo;0;Sol. Abo. PRÓRROGA Cuarto Periodo
61;Solicitud de Abono PRÓRROGA Quinto Periodo;0;Sol. Abo. PRÓRROGA Quinto Periodo
61;Solicitud de Abono Segundo Periodo;0;Sol. Abo. Segundo Periodo
61;Solicitud de Abono Tercer Periodo;0;Sol. Abo. Tercer Periodo
61;Solicitud de Abono PRÓRROGA Segundo Periodo;0;Sol. Abo. PRÓRROGA Segundo Periodo
61;Solicitud de Abono Quinto Periodo;0;Sol. Abo. Quinto Periodo
61;Solicitud de Abono PRÓRROGA Primer Periodo;0;Sol. Abo. PRÓRROGA Primer Periodo
61;Solicitud de Abono PRÓRROGA Tercer Periodo;0;Sol. Abo. PRÓRROGA Tercer Periodo
61;Solicitud de Abono Cuarto Periodo;0;Sol. Abo. Cuarto Periodo
57;Resolución de archivo;0;Resol. archivo
55;Resolución de Inadmisión;0;Resol. Inadm.
51;Resolución Desestimatoria Falta de Presupuesto;0;Resol. Desest. Falt. Presupuesto
51;Resolución desestimatoria incumplimiento de requisitos;0;Resol. desest. incumplimiento requisitos
51;Resolución Desestimatoria Imcumplimiento requisitos básicos;0;Resol. Desest. Imcumplimiento requisitos básicos
51;Resolución desestimatoria;0;Resol. desest.
50;Resolución Estimatoria (con contrato);0;Resol. Estim. (con contrato)
41;Propuesta de resolución desestimatoria incumplimiento de requisitos;0;Prop. res. desest. incumplimiento requisitos
41;Propuesta de resolución desestimatoria;0;Prop. res. desest.
41;Propuesta Resolución Denegatoria Falta de Presupuesto;0;Prop. Resol. Deneg. Falt. Presupuesto
41;Propuesta de resolución desestimatoria incumplimiento requisitos básicos;0;Prop. res. desest. incumplimiento requisitos básicos
40;Propuesta de Resolución Estimatoria(con contrato);0;Prop. Resol. Estim.(con contrato)
40;Propuesta de Resolución Estimatoria (SIN contrato);0;Prop. Resol. Estim. (SIN contrato)
30;Evaluación de solicitud;0;Eval. sol.
25;Trámite de Audiencia (Sin Contrato);0;Trám. Audi. (Sin Contrato)
25;Trámite de Audiencia;0;Trám. Audi.
10;Requerimiento Documentación Solicitud;0;Req. Doc. Sol.
1;Presentación de solicitud;0;Present. sol.
