NUMTRAM;DENOMINACION;FINAL;DENOMINACION_SIMPLE
51;Resolución Inadmisión a trámite - Fuera de Plazo;0;Res. Inadm. trámite - Fuera Plazo
51; Resolución Terminación del Procedimiento - Causa sobrevenida;0; Res. Terminación proc. - Causa sobrevenida
51;Resolución Pérdida Derecho Cobro - Incump. Req.;0;Res. Pérd. Der. Cob. - Incump. Req.
51;Resolución de Pérdida de Subvención;0;Res. Pérd. Subvención
51;Resolución Pérdida Derecho Cobro - Falta Documentación ;0;Res. Pérd. Der. Cob. - Falt. Doc. 
51;Resolución Desestimatoria - Incumplimiento de Requisitos (abono);0;Res. Desest. - Incumplimiento Req. (abono)
50;Resolución Estimatoria Abono Pérdida Parcial ;0;Res. Est. Ab. Pérd. Parcial 
50;Resolución Estimatoria de Abono;0;Res. Est. Ab.
50;Comunicación de Resolución Estimatoria de Concesión;0;Comunicación Res. Est. Conc.
42;Informe Cumplimiento Requisitos;0;Inf. Cumplimiento Req.
42;Propuesta Resolución Estimatoria Abono Pérdida Parcial;0;Prop. Res. Est. Ab. Pérd. Parcial
42;Propuesta Resolución Estimatoria de Concesión tras Alegaciones;0;Prop. Res. Est. Conc. tras Alegaciones
42;Prop. Res. Estimatoria de Concesión tras Alegaciones Principal;0;Prop. Res. Est. Conc. tras Alegaciones Principal
42;Propuesta Resolución Estimatoria de Abono;0;Prop. Res. Est. Ab.
41;Propuesta Resolución Inadmisión a trámite - Fuera de Plazo;0;Prop. Res. Inadm. trámite - Fuera Plazo
41;Propuesta Resolución Pérdida Derecho Cobro Parcial ;0;Prop. Res. Pérd. Der. Cob. Parcial 
41;Propuesta Resolución Pérdida Derecho Cobro - Incump. Req.;0;Prop. Res. Pérd. Der. Cob. - Incump. Req.
41;Propuesta Resolución Desistimiento - Falta Documentación;0;Prop. Res. Desist. - Falt. Doc.
41;Prop. Res. Desestimatoria tras Alegaciones Principal - Inc. de Requisitos;0;Prop. Res. Desest. tras Alegaciones Principal - Inc. Req.
41;Propuesta Resolución Desestimatoria Provisional - Incumplimiento de Requisitos;0;Prop. Res. Desest. Prov. - Incumplimiento Req.
41;Propuesta Resolución Pérdida Derecho Cobro - Falta Documentación ;0;Prop. Res. Pérd. Der. Cob. - Falt. Doc. 
41;Propuesta Resolución Inadmisión a trámite - Defecto Forma;0;Prop. Res. Inadm. trámite - Defecto Forma
41;Propuesta Resolución Inadmisión a trámite - No objeto;0;Prop. Res. Inadm. trámite - No objeto
41;Propuesta Resolución Terminación del Procedimiento - Causa sobrevenida;0;Prop. Res. Terminación proc. - Causa sobrevenida
41;Propuesta Resolución de Desestimatoria ¿ Incump. Req.;0;Prop. Res. Desest. ¿ Incump. Req.
41;Propuesta Resolución Desestimatoria - Incumplimiento de Requisitos (abono);0;Prop. Res. Desest. - Incumplimiento Req. (abono)
41;Propuesta Resolución de Pérdida de Subvención;0;Prop. Res. Pérd. Subvención
30;Evaluación de solicitud;0;Eval. solicitud
30;Evaluación de solicitud (abono);0;Eval. solicitud (abono)
25;Trámite de Audiencia;0;Trám. Aud.
25;Trámite de Audiencia (abono);0;Trám. Aud. (abono)
25;Requerimiento/Tramite de Audiencia - No Objeto;0;Req./Tramite Aud. - No Objeto
15;Presentacion de alegaciones;0;Present. alegaciones
15;Revisión por Alegaciones Estimadas Ppal;0;Revisión Alegaciones Estimadas Ppal
10;Requerimiento de Presentación de Justificación;0;Req. Present. Just.
10;Requerimiento de documentación (abono);0;Req. documentación (abono)
10;Requerimiento de documentación;0;Req. documentación
1;Presentación de solicitud;0;Present. solicitud
1;Solicitud de Abono;0;Sol. Ab.
